candidate sequence ID	candidate nucleotide count	errors	template ID	BLAST percent identity to template	candidate nucleotide count post-NAST
4485298	1531		4465473	98.60	1391
4484534	1516		610967	91.00	1507
4484599	1581		4373635	91.40	1449
4484622	1513		98091	89.40	1435
4484940	1489		220160	91.30	1449
4485375	1529		242647	96.90	1455
4484621	1513		98091	89.60	1435
4485722	1545		818108	90.80	1405
4485054	1122		9131	91.70	1122
4484992	1543		200173	91.90	1531
4484843	1550		4455875	91.70	1468
4484519	1556		4367474	92.90	1427
4484879	1239		158725	89.00	1230
4484873	1330		202319	61.90	1327
4484537	1535		4329132	88.30	1426
4485598	1544		571320	93.30	1408
4485180	1534		851822	90.00	1431
4485413	1361		202319	61.60	1357
4484849	1550		4455875	91.70	1468
4484918	1564		4313979	88.70	1443
4485068	1490		754843	89.00	1405
4485050	1550		661785	92.00	1495
4485138	1575		545371	87.00	1471
4485586	1556		4406763	89.10	1506
4485273	1555		661785	97.70	1500
4484759	1556		4367474	93.00	1427
4484566	1468		1883794	90.30	1424
4485167	1536		4323733	91.30	1404
4485196	1465		328931	94.40	1363
4484790	1470		1883794	89.70	1426
4484789	1470		1883794	89.70	1426
4485136	1575		545371	87.00	1471
4485220	1544		818108	90.90	1404
4485193	1544		200173	92.90	1532
4485118	1552		158725	90.90	1511
4485457	1544		4382457	92.50	1441
4485119	1552		158725	90.90	1511
4484624	1561		4313979	88.70	1440
4484978	1530		2088685	94.20	1425
4485366	1568		3270001	90.60	1412
4485322	1537		851822	90.40	1432
4485549	1535		4329132	88.50	1430
4484855	1550		4455875	91.60	1468
4484903	1535		749805	91.90	1440
4485563	1556		4406763	89.10	1506
4485714	1500		2888513	91.10	1437
4484709	1545		509522	88.90	1405
4484939	1489		220160	91.30	1449
4484714	1545		509522	88.80	1405
4484937	1489		220160	91.30	1449
4485664	1544		571320	92.80	1408
4485010	1522		4455886	94.80	1350
4484567	1542		571320	93.00	1408
4485669	1544		571320	92.80	1408
4485070	1490		754843	89.00	1405
4484827	1545		4307887	88.30	1401
4484917	1564		4313979	88.80	1443
4485518	1565		4313979	88.90	1444
4484848	1550		4455875	91.70	1468
4485160	1536		4323733	91.30	1404
4485448	1534		851822	89.00	1431
4485003	1546		4395750	92.10	1478
4485123	1479		50807	88.30	1425
4485127	1471		1883794	92.90	1427
4484965	1568		292203	85.10	1424
4485573	1556		4406763	89.10	1506
4485095	1532		364903	89.30	1372
4485709	1489		754843	89.30	1406
4485153	1520		177545	90.90	1359
4485152	1520		177545	90.90	1359
4485451	1533		851822	89.00	1430
4484615	1529		2772147	92.50	1444
4484592	1550		4455875	91.30	1468
4484980	1540		708925	92.90	1388
4485216	1484		220160	89.10	1444
4485391	1459		4423599	90.50	1422
4485460	1533		3843950	94.00	1516
4484954	1486		4375477	90.10	1336
4484963	1485		4375477	89.70	1335
4484780	1519		610967	91.30	1510
4484822	1543		818108	91.40	1403
4485335	1565		160664	96.20	1480
4485628	1544		818108	90.90	1404
4484525	1563		4313979	88.90	1442
4484680	1553		158725	88.90	1512
4485523	1441		202319	57.30	1438
4485555	1556		4406763	89.10	1506
4484645	1518		4336516	95.00	1336
4484644	1518		4336516	95.00	1336
4484646	1518		4336516	95.00	1336
4484643	1518		4336516	95.00	1336
4484642	1518		4336516	95.00	1336
4484899	1545		661785	91.50	1490
4485590	1272		4484491	90.30	1272
4485614	1518		827998	86.20	1477
4484676	1299		158725	86.80	1290
4485376	1533		201979	91.10	1491
4485566	1556		4406763	89.10	1506
4485645	1520		4336516	94.10	1336
4485372	1529		242647	96.70	1455
4485411	1361		202319	61.60	1357
4485221	1272		368586	46.90	1265
4485321	1533		3148447	89.50	1439
4485402	1507		6047	88.00	1376
4484838	1473		1883794	88.80	1429
4485162	1536		4323733	91.30	1404
4485159	1536		4323733	91.30	1404
4485578	1556		4406763	89.10	1506
4484737	1556		4367474	93.20	1427
4485383	1552		158725	91.00	1511
4484633	1523		4471048	93.80	1432
4484595	1334		4456252	87.10	1325
4484587	1534		749805	91.40	1439
4484583	1535		749805	91.70	1440
4484882	1550		4455875	91.60	1468
4484791	1555		661785	96.40	1500
4484938	1489		220160	91.30	1449
4484792	1555		661785	96.40	1500
4484546	1548		1802722	92.60	1448
4484793	1555		661785	96.50	1500
4485454	1509		79153	85.40	1497
4484915	1564		4313979	88.80	1443
4485693	1537		576010	92.30	1445
4484588	1533		749805	91.70	1438
4484564	1551		4403574	89.00	1394
4485035	1545		661785	91.90	1490
4484730	1423		347740	87.10	1366
4485280	1533		2150069	92.00	1440
4485534	1579		346007	89.80	1434
4484930	1564		4313979	88.80	1443
4485027	1545		661785	91.80	1490
4484713	1545		509522	88.80	1405
4485644	1184		2116283	85.10	1164
4484767	1556		4367474	93.20	1427
4484922	1472		945326	88.80	1381
4484516	1579		346007	89.10	1434
4484715	1545		509522	88.80	1405
4485023	1545		661785	92.00	1490
4485662	1544		571320	92.80	1408
4485176	1536		4323733	91.20	1404
4484895	1553		158725	89.50	1512
4485557	1556		4406763	89.10	1506
4485049	1327		9131	88.20	1315
4485339	1545		509522	87.90	1405
4484628	1562		158725	87.90	1521
4485496	1560		1599709	93.00	1469
4484648	1542		4352887	92.70	1414
4485509	1565		4313979	88.90	1444
4484741	1556		4367474	93.30	1427
4484871	1551		4455875	91.50	1469
4484905	1222		297390	89.90	1213
4485703	1526		529501	87.20	1378
4485048	1545		661785	92.00	1490
4485134	1575		545371	87.00	1471
4485249	1535		749805	92.10	1440
4484753	1556		4367474	93.10	1427
4485369	1532		364903	88.90	1372
4485358	1544		818108	92.40	1404
4485115	1535		4329132	90.30	1426
4484630	1545		406908	90.00	1360
4485052	1428		9131	89.10	1414
4484571	1532		3843950	94.60	1515
4485251	1535		749805	92.00	1440
4485174	1541		4323733	90.90	1409
4484826	1545		4307887	88.30	1401
4484697	1529		4390140	91.20	1497
4485514	1565		4313979	88.90	1444
4484553	1556		4423599	92.90	1422
4485542	1512		250302	92.60	1358
4484828	1628		770082	89.70	1558
4485194	1466		328931	94.40	1364
4484923	1472		945326	88.80	1381
4485074	1517		250302	91.60	1358
4485000	1556		661785	91.70	1499
4485343	1531		317765	90.00	1487
4485556	1556		4406763	89.10	1506
4485710	1489		754843	89.30	1406
4484834	1549		661785	96.10	1499
4485314	1554		661785	96.60	1499
4484945	1489		220160	91.10	1449
4485552	1548		223370	87.60	1364
4484865	1550		4455875	91.60	1468
4485147	1486		634455	91.40	1451
4485394	1551		158725	90.90	1510
4484770	1221		336760	89.80	1212
4485521	1565		4313979	88.90	1444
4484859	1550		4455875	91.60	1468
4485019	1545		661785	91.80	1490
4485072	1490		754843	89.10	1405
4485575	1556		4406763	89.10	1506
4485585	1556		4406763	89.10	1506
4484746	1556		4367474	92.90	1427
4484864	1550		4455875	91.60	1468
4485422	1552		158725	90.50	1511
4484863	1550		4455875	91.60	1468
4485238	1535		749805	92.00	1440
4485262	1535		749805	92.00	1440
4485031	1546		661785	92.00	1491
4484942	1489		220160	91.20	1449
4484819	1544		818108	91.50	1404
4485610	1549		516809	91.30	1405
4485158	1536		4323733	91.30	1404
4484609	1517		4336516	95.50	1335
4485110	1537		851822	89.10	1434
4484611	1517		4336516	95.40	1335
4484687	1532		4437524	90.10	1428
4485461	1536		91523	91.30	1414
4484505	1534		185258	89.30	1362
4485264	1312		851865	100.00	1309
4485462	1536		91523	91.30	1414
4485463	1536		91523	91.30	1414
4485541	1517		250302	92.50	1358
4484845	1550		4455875	91.70	1468
4485696	1526		40435	90.90	1348
4485371	1529		242647	96.70	1455
4484582	1535		749805	91.70	1440
4485381	1470		1883794	89.90	1426
4485092	1547		223370	88.50	1365
4485091	1546		223370	88.20	1364
4485020	1545		661785	91.80	1490
4485139	1575		545371	87.00	1471
4484508	1557		202319	91.70	1540
4484512	1557		202319	91.70	1540
4484513	1557		202319	91.70	1540
4484510	1556		202319	91.70	1539
4485487	1553		158725	90.30	1512
4485148	1531		3843950	93.70	1514
4484598	1529		3148447	90.20	1435
4485498	1479		50807	88.20	1425
4484663	1542		818108	91.70	1402
4484639	1555		661785	96.60	1500
4485161	1536		4323733	91.30	1404
4485256	1535		749805	92.00	1440
4485706	1472		1883794	91.20	1428
4484775	1555		661785	96.10	1500
4485081	1499		815790	87.90	1419
4484694	1550		158725	91.00	1509
4485039	1545		661785	91.80	1490
4485227	1501		2888513	90.80	1437
4484854	1550		4455875	91.60	1468
4484768	1556		4367474	93.20	1427
4484764	1556		4367474	93.20	1427
4485648	1556		4367474	93.50	1427
4485425	1537		749805	91.80	1440
4484552	1485		228671	93.30	1449
4484612	1517		4336516	95.30	1335
4485211	1519		4336516	95.50	1337
4485660	1574		112239	95.10	1381
4485041	1545		661785	92.00	1490
4484607	1517		4336516	95.60	1335
4484610	1517		4336516	95.50	1335
4485733	1520		4365016	92.20	1379
4484994	1536		4373802	93.60	1351
4484661	1555		661785	97.30	1500
4485399	1489		150615	89.20	1480
4485005	1542		4358761	93.70	1432
4485674	1544		571320	93.00	1408
4484728	1535		749805	92.20	1440
4485303	1533		3148447	90.40	1439
4484856	1550		4455875	91.60	1468
4485150	1551		4455875	91.60	1469
4484724	1545		4307887	89.10	1401
4485574	1556		4406763	89.10	1506
4484833	1503		2888513	91.30	1439
4485609	1549		516809	91.30	1405
4485512	1565		4313979	88.90	1444
4485409	1547		4329132	88.70	1442
4485259	1535		749805	92.00	1440
4485069	1490		754843	89.00	1405
4485217	1486		220160	89.10	1446
4485056	1522		661785	91.00	1476
4484907	1544		33696	90.10	1483
4485535	1550		1132130	91.10	1501
4485024	1545		661785	92.00	1490
4485567	1556		4406763	89.10	1506
4484550	1547		1802722	92.60	1447
4485338	1467		1883794	89.20	1423
4485666	1544		571320	92.80	1408
4485058	1493		56503	97.60	1395
4485244	1535		749805	92.10	1440
4485257	1535		749805	92.00	1440
4485414	1361		202319	61.60	1357
4485475	1125		170060	90.80	1125
4485513	1565		4313979	88.90	1444
4485179	1565		327104	86.80	1422
4484908	1544		33696	90.20	1483
4485236	1535		749805	92.00	1440
4485235	1535		749805	92.00	1440
4485279	1533		2150069	92.00	1440
4484858	1550		4455875	91.60	1468
4484924	1332		202319	61.90	1329
4485120	1550		158725	90.80	1509
4485122	1552		158725	90.90	1511
4485681	1532		298198	86.50	1386
4484946	1205		549805	90.00	1205
4484943	1489		220160	91.20	1449
4485524	1368		4313979	88.80	1364
4485286	1470		1883794	88.90	1426
4485396	1542		571320	93.90	1408
4485589	1377		4406763	54.70	1374
4485672	1544		571320	93.00	1408
4485149	1535		851822	92.80	1430
4485631	1544		818108	90.80	1404
4484570	1489		201562	92.40	1397
4484498	1549		945326	89.40	1368
4485546	1465		352389	96.30	1418
4485368	1531		364903	88.90	1371
4484773	1540		749805	95.70	1441
4485504	1561		158725	90.10	1520
4485173	1536		4323733	91.30	1404
4485444	1534		851822	89.00	1431
4485247	1535		749805	92.10	1440
4485443	1534		851822	89.00	1431
4485043	1444		9131	89.10	1413
4485690	1537		770082	95.30	1473
4485301	1215		1802722	96.10	1215
4485199	1544		571320	93.30	1408
4485404	1510		6047	87.90	1379
4484962	1484		4375477	90.10	1336
4484958	1486		4375477	90.10	1336
4485304	1533		3148447	90.40	1439
4484955	1486		4375477	90.10	1336
4484956	1486		4375477	90.10	1336
4484959	1482		4375477	89.90	1332
4485528	1534		367523	88.80	1488
4484681	1534		639310	93.20	1374
4484961	1486		4375477	90.00	1336
4484996	1518		207386	89.00	1475
4485378	1533		201979	91.10	1491
4485636	1545		818108	90.70	1405
4485516	1565		4313979	88.90	1444
4484584	1535		749805	91.70	1440
4484649	1542		571320	91.40	1408
4485377	1533		201979	91.10	1491
4485561	1556		4406763	89.10	1506
4485318	1555		274948	89.00	1442
4485507	1565		4313979	88.90	1444
4484927	1472		945326	88.70	1381
4485284	1579		4379251	86.10	1362
4484678	1552		158725	89.00	1511
4484679	1553		158725	89.10	1512
4485142	1539		851822	89.20	1436
4484761	1459		4423599	90.40	1422
4485143	1448		355082	85.70	1403
4484655	1526		4397694	90.10	1346
4485517	1565		4313979	88.90	1444
4485579	1556		4406763	89.10	1506
4484619	1468		328931	90.20	1366
4485013	1545		661785	91.90	1490
4485554	1556		4406763	89.10	1506
4485155	1517		79153	85.20	1505
4485387	1552		158725	92.90	1511
4485419	1457		4423599	88.60	1420
4484690	1503		545782	93.10	1457
4484500	1466		328931	90.70	1364
4485348	1535		4323733	90.60	1403
4485241	1535		749805	92.00	1440
4485558	1556		4406763	89.10	1506
4484929	1230		4344832	86.60	1220
4484708	1472		1129716	92.00	1441
4485032	1545		661785	92.00	1490
4484911	1564		4313979	88.80	1443
4484717	1379		2116283	74.50	1379
4485011	1523		4455886	94.90	1351
4485680	1532		298198	86.50	1386
4484613	1542		571320	93.20	1408
4484796	1531		33696	89.60	1470
4484743	1556		4367474	93.30	1427
4485181	1542		639310	89.90	1384
4485230	1504		2012005	85.90	1368
4485278	1546		639310	86.80	1388
4485346	1329		569584	89.40	1329
4484590	1535		749805	91.70	1440
4484979	1491		56503	95.30	1393
4484686	1530		515767	85.10	1487
4484890	1522		529501	90.00	1375
4485565	1556		4406763	89.10	1506
4485433	1567		545371	88.70	1463
4485125	1493		56503	95.80	1395
4484774	1555		661785	95.90	1500
4485146	1222		539253	89.30	1219
4485530	1562		661785	94.40	1507
4485532	1547		661785	94.60	1492
4485572	1556		4406763	89.10	1506
4484712	1545		509522	88.90	1405
4484682	1534		639310	93.20	1374
4485640	1362		2116283	45.40	1362
4484672	1553		158725	89.00	1512
4485531	1562		661785	94.40	1507
4485191	1466		1883794	91.00	1422
4485675	1543		571320	92.80	1407
4485189	1466		1883794	90.50	1422
4485724	1559		4403574	91.60	1415
4485729	1520		276120	88.10	1436
4484736	1556		4367474	93.20	1427
4485511	1565		4313979	88.90	1444
4485491	1560		258882	93.10	1392
4484904	1507		4354577	95.10	1412
4484807	1512		4455886	88.60	1340
4485620	1275		9131	89.30	1263
4485621	1310		9131	88.50	1298
4485185	1534		770082	90.20	1463
4485691	1536		770082	95.40	1472
4484968	1537		749805	92.00	1440
4485506	1565		4313979	88.90	1444
4484842	1550		4455875	91.70	1468
4484889	1538		770082	90.20	1467
4484840	1550		4455875	91.70	1468
4485416	1554		4313979	97.10	1433
4484776	1555		661785	96.10	1500
4485468	1543		4367474	93.20	1427
4484565	1504		104326	92.40	1413
4485170	1536		4323733	91.30	1404
4485094	1540		126133	95.20	1444
4485252	1535		749805	92.00	1440
4485353	1533		851822	89.50	1430
4484846	1550		4455875	91.70	1468
4484635	1453		1883794	89.70	1409
4485477	1535		2088685	89.70	1430
4484593	1339		4363681	90.80	1320
4485591	1515		263866	86.90	1389
4485223	1544		818108	90.90	1404
4484605	1545		33696	91.00	1484
4484878	1550		4455875	91.40	1468
4485046	1545		661785	92.00	1490
4484739	1556		4367474	93.30	1427
4485435	1567		545371	88.70	1463
4484804	1485		634455	91.90	1450
4485206	1544		818108	90.60	1404
4485053	1290		170060	87.70	1290
4485624	1370		170060	87.90	1370
4485365	1494		4436426	89.40	1408
4484860	1550		4455875	91.60	1468
4485315	1135		4367474	94.60	1135
4484887	1507		3593364	87.10	1349
4485615	1518		827998	86.20	1477
4485482	1512		4455886	88.90	1340
4485302	1533		3148447	90.40	1439
4484934	1449		528234	88.30	1396
4485085	1540		4319519	99.20	1530
4485169	1536		4323733	91.30	1404
4485469	1540		4452487	88.90	1468
4485694	1525		40435	90.80	1347
4485156	1540		4319519	99.10	1530
4485062	1517		610967	94.30	1508
4485725	1542		4382457	98.00	1439
4484695	1553		2707164	90.60	1547
4485014	1545		661785	91.90	1490
4484920	1565		4313979	88.70	1444
4485651	1543		969518	88.00	1360
4485190	1466		1883794	90.50	1422
4485695	1526		40435	90.60	1348
4485384	1552		158725	92.90	1511
4484800	1490		2545405	91.40	1356
4485385	1552		158725	92.90	1511
4485248	1535		749805	92.10	1440
4485388	1550		158725	92.90	1509
4485389	1551		158725	92.70	1510
4485386	1552		158725	92.90	1511
4484801	1490		2545405	91.40	1356
4484671	1553		158725	89.00	1512
4485701	1554		187838	91.40	1442
4485237	1535		749805	92.00	1440
4484716	1514		509522	88.80	1405
4485721	1545		818108	91.00	1405
4485171	1536		4323733	91.30	1404
4485442	1534		851822	89.00	1431
4485441	1534		851822	89.00	1431
4484669	1553		158725	89.00	1512
4484658	1537		195674	91.60	1392
4484629	1445		236113	86.50	1387
4484913	1564		4313979	88.80	1443
4485403	1507		6047	88.00	1376
4485407	1551		4455875	91.50	1469
4485255	1535		749805	92.00	1440
4485577	1556		4406763	89.10	1506
4485215	1486		220160	89.10	1446
4485508	1565		4313979	88.90	1444
4484837	1554		661785	95.90	1499
4485643	1544		818108	90.90	1404
4484507	1557		202319	91.70	1540
4484509	1556		202319	91.60	1539
4484688	1503		545782	93.40	1457
4485135	1575		545371	87.00	1471
4484536	1535		4329132	88.20	1426
4484921	1565		4313979	88.70	1444
4485209	1482		4314635	88.50	1400
4485208	1482		4314635	88.70	1400
4485210	1482		4314635	88.50	1400
4485600	1540		556694	94.80	1423
4485418	1452		4423599	88.60	1420
4485207	1482		1124020	88.60	1431
4485564	1556		4406763	89.10	1506
4485380	1531		639310	90.10	1372
4485712	1489		220160	92.30	1449
4485637	1544		818108	90.60	1404
4484944	2213		201562	93.60	2121
4484898	1545		661785	91.60	1490
4484673	1553		158725	89.00	1512
4485033	1545		661785	92.00	1490
4484900	1545		661785	91.70	1490
4485018	1545		661785	91.80	1490
4485025	1545		661785	92.00	1490
4485536	1560		4456252	93.50	1429
4485345	1533		106627	92.20	1361
4484608	1519		4336516	95.40	1337
4484693	1541		4307887	91.80	1397
4485357	1489		294399	91.10	1477
4485692	1537		576010	92.30	1445
4485470	1542		207114	88.50	1428
4485261	1536		749805	92.00	1441
4485270	1487		4375477	92.00	1337
4484916	1564		4313979	88.80	1443
4485320	1542		571320	92.80	1408
4485459	1537		4323733	90.70	1405
4485560	1556		4406763	89.10	1506
4484762	1408		4423599	89.80	1403
4484501	1464		328931	90.50	1362
4485397	1551		1625457	88.50	1408
4485141	1575		545371	86.90	1471
4485124	1445		194286	90.70	1385
4484515	1487		4344999	97.50	1402
4485616	1544		708925	93.60	1390
4485593	1524		264412	88.10	1351
4485390	1552		158725	92.80	1511
4485723	1517		250302	91.40	1358
4485219	1544		818108	90.90	1404
4485218	1544		818108	90.90	1404
4485079	1492		4473186	90.70	1479
4484779	1542		33696	90.70	1481
4484529	1564		4313979	88.80	1443
4485184	1529		2772147	92.40	1444
4484506	1492		546240	92.20	1451
4484651	1547		4337177	90.30	1507
4485393	1387		202319	60.80	1384
4484674	1553		158725	89.00	1512
4485121	1552		158725	90.80	1511
4485370	1540		749805	88.50	1445
4485597	1538		4329132	88.30	1429
4485568	1556		4406763	89.10	1506
4484647	1542		4352887	92.70	1414
4484841	1550		4455875	91.70	1468
4485697	1526		40435	90.80	1348
4485379	1531		639310	90.40	1372
4485642	1544		818108	90.90	1404
4484874	1436		158725	89.60	1427
4485117	1535		657046	91.80	1392
4485037	1545		661785	92.00	1490
4484953	1559		202319	92.20	1542
4484640	1551		247490	92.70	1447
4485093	1469		219691	96.10	1469
4484935	1145		851822	84.20	1142
4484696	1520		347357	91.00	1337
4484527	1563		4313979	88.90	1442
4485166	1536		4323733	91.30	1404
4485195	1466		328931	94.40	1364
4485164	1536		4323733	91.30	1404
4485281	1535		749805	91.50	1440
4484711	1545		509522	88.90	1405
4484948	1543		4382457	93.20	1440
4485700	1553		593154	87.50	1361
4484623	1513		98091	89.60	1435
4484853	1550		4455875	91.60	1468
4484627	1562		158725	87.90	1521
4485329	1246		4344832	92.70	1236
4485650	1536		851822	95.30	1433
4484936	1489		220160	91.30	1449
4485559	1556		4406763	89.10	1506
4484825	1545		4307887	88.30	1401
4485472	1568		541581	92.60	1522
4485055	1521		661785	90.80	1475
4485172	1536		4323733	91.30	1404
4484861	1550		4455875	91.60	1468
4485044	1472		9131	89.30	1414
4485417	1554		4313979	97.10	1433
4485576	1556		4406763	89.10	1506
4484813	1544		818108	91.40	1404
4484650	1471		104684	90.30	1471
4485446	1534		851822	89.00	1431
4485445	1534		851822	89.00	1431
4485083	1517		4377373	95.80	1469
4485447	1534		851822	89.00	1431
4485269	1425		4437524	88.60	1422
4485034	1545		661785	92.00	1490
4485042	1545		661785	91.80	1490
4485017	1545		661785	91.80	1490
4484554	1556		661785	93.00	1499
4485595	1490		220160	89.10	1450
4485492	1486		150615	86.80	1477
4485240	1535		749805	92.00	1440
4484823	1545		818108	91.40	1399
4485582	1556		4406763	89.10	1506
4485239	1535		749805	92.00	1440
4485641	1544		818108	90.80	1404
4485705	1544		571320	93.30	1408
4485395	1542		571320	93.90	1408
4484821	1545		818108	91.40	1405
4485405	1436		851822	100.00	1433
4484957	1486		4375477	90.10	1336
4485525	1363		202319	60.90	1360
4484868	1550		4455875	91.60	1468
4484875	1547		4455875	91.60	1465
4485728	1540		126133	97.60	1444
4484998	1556		661785	92.00	1499
4485111	1410		851822	88.70	1407
4485231	1504		2012005	85.90	1368
4484869	1550		4455875	91.60	1468
4485424	1528		202319	89.70	1525
4485084	1554		4406763	93.50	1504
4485466	1476		4423599	90.50	1422
4484616	1468		328931	90.30	1366
4484751	1556		4367474	93.10	1427
4484999	1556		661785	91.80	1499
4485571	1556		4406763	89.10	1506
4484850	1550		4455875	91.70	1468
4484520	1556		4367474	92.90	1427
4484617	1468		328931	90.20	1366
4485708	1537		170060	90.40	1466
4485016	1545		661785	91.90	1490
4485583	1556		4406763	89.10	1506
4484988	1486		634455	91.70	1451
4485330	1485		634455	91.60	1450
4484931	1490		50807	90.90	1436
4484745	1556		4367474	92.90	1427
4484993	1536		4373802	93.60	1351
4484763	1556		4367474	92.90	1427
4484912	1564		4313979	88.80	1443
4484896	1545		661785	91.60	1490
4484636	1453		1883794	89.70	1409
4485183	1533		246308	87.60	1439
4485140	1315		4482886	46.10	1315
4485678	1544		571320	92.80	1408
4484586	1535		749805	91.60	1440
4484720	1567		3270001	90.80	1411
4485665	1544		571320	92.80	1408
4485580	1556		4406763	89.10	1506
4485495	1560		1599709	92.80	1469
4484733	1556		4367474	93.20	1427
4485324	1537		1049189	88.80	1363
4485671	1544		571320	92.80	1408
4485374	1529		242647	96.70	1455
4484548	1548		1802722	92.60	1448
4485165	1536		4323733	91.30	1404
4485030	1546		661785	91.90	1491
4484989	1486		634455	91.30	1451
4484973	1568		541581	91.50	1522
4485088	1468		328931	91.50	1366
4485029	1545		661785	91.80	1490
4484670	1553		158725	89.00	1512
4484886	1509		3593364	86.90	1351
4485676	1542		571320	92.80	1406
4485205	1573		253183	91.20	1403
4485629	1544		818108	90.90	1404
4485108	1553		158725	89.30	1512
4484735	1556		4367474	93.20	1427
4484795	1530		4446973	97.70	1392
4485344	1468		1883794	89.30	1424
4484652	1547		4337177	90.30	1507
4485520	1565		4313979	88.90	1444
4485254	1535		749805	92.00	1440
4485623	1554		661785	98.20	1499
4485622	1555		661785	98.40	1500
4485337	1563		4391715	89.90	1411
4485004	1512		158404	94.70	1431
4484818	1544		818108	91.00	1404
4484660	1546		4395750	93.60	1478
4484844	1550		4455875	91.70	1468
4484872	1550		4455875	91.60	1468
4484494	1464		328931	88.60	1362
4485570	1556		4406763	89.10	1506
4484880	1550		4455875	91.60	1468
4485630	1544		818108	90.90	1404
4484755	1556		4367474	93.20	1427
4485290	1539		1892277	87.80	1370
4485258	1535		749805	92.00	1440
4484802	1482		4423599	89.30	1423
4485720	1545		818108	91.00	1405
4485026	1545		661785	92.00	1490
4485253	1535		749805	92.00	1440
4485679	1543		571320	92.80	1407
4484914	1564		4313979	88.80	1443
4485154	1547		4307887	89.40	1403
4485667	1544		571320	92.80	1408
4484523	1493		72076	88.80	1405
4485306	1532		3148447	90.40	1438
4485464	1540		126133	95.90	1444
4485584	1556		4406763	89.10	1506
4485291	1540		364760	91.70	1458
4484820	1544		818108	91.20	1404
4484526	1563		4313979	88.90	1442
4484756	1556		4367474	93.20	1427
4485012	1545		661785	91.90	1490
4485606	1549		516809	91.30	1405
4485157	1536		4323733	91.30	1404
4484689	1503		545782	93.40	1457
4484677	1553		158725	89.10	1512
4485613	1519		827998	86.20	1478
4485668	1544		571320	92.80	1408
4485634	1540		818108	90.40	1400
4484814	1544		818108	91.40	1404
4485548	1501		815790	88.10	1421
4484902	1471		1883794	88.70	1427
4484986	1468		1883794	89.80	1424
4484987	1468		1883794	89.80	1424
4485064	1517		610967	93.90	1508
4485061	1517		610967	94.30	1508
4485066	1267		309030	86.90	1258
4484836	1549		661785	95.90	1499
4485067	1325		4336516	74.90	1317
4485065	1517		610967	94.30	1508
4485063	1517		610967	94.20	1508
4485201	1543		1047956	94.70	1362
4485683	1563		4433285	87.00	1522
4484883	1516		4455875	91.40	1465
4485038	1545		661785	91.80	1490
4485471	1563		1064392	94.70	1378
4484560	1471		140910	89.10	1428
4484932	1592		617715	85.90	1460
4485327	1493		625141	87.70	1449
4484805	1445		126133	95.50	1444
4484641	1537		4407748	91.50	1407
4484952	1559		202319	92.20	1542
4485182	1547		168397	93.30	1504
4485592	1468		1883794	89.60	1424
4484960	1479		4375477	89.50	1329
4485663	1544		571320	92.80	1408
4484576	1529		2772147	92.10	1444
4485305	1533		3148447	90.70	1439
4485198	1544		571320	93.30	1408
4485250	1535		749805	92.10	1440
4485128	1471		1883794	92.80	1427
4485707	1493		56503	94.90	1395
4484906	1188		2214214	88.00	1185
4484754	1556		4367474	93.20	1427
4484758	1556		4367474	93.00	1427
4484812	1544		818108	91.40	1404
4485234	1535		749805	92.00	1440
4484521	1556		4367474	92.90	1427
4485243	1535		749805	92.00	1440
4485467	1476		4423599	90.50	1422
4484817	1544		818108	91.40	1404
4485268	1490		4377099	90.10	1438
4485392	1347		202319	62.10	1344
4484885	1112		818401	86.00	1109
4484891	1553		4406763	91.00	1504
4484919	1564		4313979	88.70	1443
4485581	1556		4406763	89.10	1506
4484815	1544		818108	91.40	1404
4484816	1544		818108	91.40	1404
4484752	1556		4367474	93.10	1427
4484511	1557		202319	91.70	1540
4485529	1503		815790	88.10	1421
4485412	1361		202319	61.60	1357
4484897	1545		661785	91.70	1490
4484835	1549		661785	96.10	1499
4485522	1565		4313979	88.90	1444
4484811	1445		126133	96.80	1444
study_1	252		198592	96.00	252
study_2	252		233435	92.50	252
study_3	252		233435	99.60	252
study_4	252		233435	93.70	252
study_5	253		183870	94.90	253
study_6	252		233435	93.70	252
study_7	252		2954930	94.00	252
study_8	253		529442	90.10	253
study_9	252		267007	92.90	252
study_10	252		182893	93.70	252
study_11	253		545371	93.30	253
study_12	252		353073	93.30	252
study_13	253		518033	93.70	253
study_14	252		233435	94.00	252
study_15	253		289407	93.70	253
study_16	253		347529	98.80	253
study_17	252		353073	98.80	252
study_18	252		301109	94.00	252
study_19	252		182893	100.00	252
study_20	252		233435	95.20	252
study_21	253		346007	95.70	253
study_22	253		190084	100.00	253
study_23	253		259578	97.60	253
study_24	253		568309	91.70	253
study_25	253		193666	94.10	253
study_26	253		265524	99.20	253
study_27	253		182420	92.10	253
study_28	253		182420	97.60	253
study_29	253		190084	90.90	253
study_30	253		1839271	91.30	253
study_31	253		568309	92.10	253
study_32	254		352165	98.00	254
study_33	253		259578	95.30	253
study_34	253		261016	93.30	253
study_35	253		163997	96.00	253
study_36	253		271544	94.90	253
study_37	253		270418	96.40	253
study_38	253		193666	94.50	253
study_39	253		195325	92.90	253
study_40	253		175358	96.00	253
study_41	253		182630	96.00	253
study_42	253		216888	92.90	253
study_43	253		274913	92.90	253
study_44	253		190084	97.60	253
study_45	252		191849	95.20	252
study_46	253		216888	100.00	253
study_47	253		259578	93.30	253
study_48	253		290018	94.50	253
study_49	253		216888	92.50	253
study_50	253		330118	94.90	253
study_51	253		290018	94.50	253
